SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.025654633,53,0,0.45557442,5300.0,22,0,2,0,0.0
0,0.935294958,29,0,0.9002087679999999,2394.0,8,0,1,0,1.0
0,0.05042677,71,0,0.230346207,8000.0,13,0,1,0,0.0
0,0.24421458199999999,36,1,0.25902295,10500.0,15,0,2,0,0.0
0,0.197312538,42,0,0.16014788900000002,15416.0,6,0,1,0,1.0
0,0.743096685,32,0,0.102542131,3500.0,4,0,0,0,1.0
0,0.024429864,81,0,0.086213445,7898.0,14,0,1,0,0.0
1,0.9999998999999999,50,1,0.021124103999999998,2650.0,0,0,0,1,0.0
0,0.190777079,39,0,0.352771778,4166.0,7,0,0,0,1.0
0,0.084791386,39,0,0.004892736,2656.0,1,0,0,0,2.0
0,0.010598534,58,0,0.00359928,5000.0,8,0,0,0,0.0
0,0.966013595,59,0,1.114248705,3859.0,6,0,3,0,0.0
1,0.980110741,53,0,0.538544519,12050.0,9,0,2,0,5.0
1,0.970562355,40,2,0.36950635299999995,4800.0,8,0,1,0,2.0
0,0.83114459,45,4,0.605855856,4883.0,15,0,1,1,0.0
0,0.9999998999999999,65,0,0.25374925,5000.0,1,0,0,0,1.0
0,0.0048007679999999995,62,0,0.631273745,5000.0,19,0,2,0,0.0
0,0.278756507,62,0,0.406362379,3614.0,8,0,1,0,0.0
0,0.0,27,0,0.077730567,4000.0,2,0,0,0,0.0
0,0.47033728799999996,30,0,0.142555438,2840.0,4,0,0,0,1.0
0,0.029997500000000003,70,0,0.119215106,2700.0,11,0,0,0,0.0
0,0.002217295,57,0,0.376861645,4632.0,8,0,1,0,0.0
0,0.036266724,60,0,0.16572384699999998,12550.0,8,0,1,0,0.0
0,0.37589465299999997,43,1,0.324061449,11000.0,12,0,1,0,3.0
0,0.78235699,37,0,0.440937009,7000.0,6,0,1,0,4.0
0,0.08753354699999999,79,0,259.0,,4,0,0,0,1.0
0,0.9999998999999999,46,1,253.0,,2,1,0,0,0.0
0,0.106221723,40,0,0.614461846,3000.0,8,0,1,0,0.0
0,0.979723349,64,0,0.402008521,6571.0,5,0,1,0,0.0
0,0.9999998999999999,35,0,0.007617596999999999,5250.0,1,0,0,0,0.0
0,0.0039406929999999995,46,0,0.41959673399999997,6000.0,5,0,1,0,2.0
1,1.239250977,32,1,0.25070785100000004,3884.0,13,0,0,0,1.0
0,0.0,58,0,3.555650685,1167.0,12,0,2,0,0.0
0,0.9999998999999999,43,0,0.015287552,4120.0,3,0,0,0,0.0
0,0.0,51,0,4594.0,0.0,18,0,2,0,4.0
0,0.980944595,44,1,0.704719833,4300.0,10,0,1,0,0.0
0,0.9999998999999999,31,1,813.0,,4,2,0,1,0.0
0,0.038416346000000004,35,0,0.766420085,4460.0,12,0,2,0,0.0
0,0.0,48,1,0.0,3400.0,4,0,0,0,0.0
0,0.10335824,56,0,0.160193441,6616.0,9,0,1,0,0.0
0,0.122969883,63,0,0.203684211,7599.0,15,0,1,0,1.0
0,0.001082549,40,0,0.088508904,11286.0,5,0,0,0,0.0
0,0.851878303,40,0,0.04695331,3790.0,2,0,0,0,0.0
0,0.597072234,55,0,0.36823158799999994,13333.0,7,0,3,0,1.0
0,0.005175575,77,0,0.323513658,5600.0,9,0,2,0,0.0
0,0.0,43,0,0.234861347,5300.0,4,0,1,0,0.0
0,0.0,46,0,0.261684579,4000.0,6,0,0,0,2.0
0,0.38003803399999997,44,0,0.346094685,5850.0,9,0,1,0,3.0
0,1.00302149,41,0,0.7770402190000001,2560.0,7,0,0,0,0.0
0,0.0,63,0,0.004142265,7000.0,2,0,0,0,0.0
0,0.036191776,56,1,1431.0,,13,0,1,0,
0,1.01996152,63,2,0.155639356,2916.0,8,1,0,0,0.0
0,0.932303085,26,0,0.664167916,1333.0,8,0,1,0,0.0
0,0.9676503759999999,60,0,4411.0,,15,0,2,0,0.0
0,0.144335176,65,0,0.33505630399999997,10833.0,12,0,2,0,0.0
0,0.0,25,0,0.168193172,1200.0,6,0,0,0,0.0
0,0.0,30,0,0.065324623,7500.0,1,0,0,0,0.0
0,0.037246896,30,0,0.008119925,1600.0,2,0,0,0,0.0
0,0.9435882520000001,59,1,537.0,,9,0,0,0,0.0
0,0.112611282,43,0,0.522695461,5000.0,4,0,2,0,2.0
0,0.0,28,1,0.406320542,3100.0,4,0,1,0,0.0
0,0.661135708,46,0,0.564065159,4112.0,8,0,2,0,1.0
0,0.543456543,52,0,0.023190724,2500.0,2,0,0,0,0.0
0,0.076700434,30,0,0.034364261,3200.0,1,0,0,0,1.0
0,0.0,33,0,0.054657557,6000.0,3,0,0,0,0.0
0,0.145208429,28,0,0.01272149,2200.0,1,0,0,0,0.0
0,0.066364928,43,0,0.42484612899999996,6173.0,6,0,2,0,2.0
0,0.0,70,0,452.0,,4,0,1,0,0.0
0,0.023411295,73,0,0.053537825,10627.0,13,0,1,0,0.0
0,0.5987100320000001,75,0,0.8467691540000001,8000.0,7,0,3,0,0.0
0,0.9999998999999999,35,0,0.484137563,3750.0,2,0,2,0,1.0
0,0.9999998999999999,42,0,64.0,,6,0,0,0,0.0
0,0.035026222,85,0,0.006926723,5485.0,9,0,0,0,0.0
0,0.10998167,47,0,0.005427021,3500.0,1,0,0,0,0.0
0,0.0,47,1,0.464956136,10600.0,16,0,7,0,1.0
0,0.9999998999999999,50,0,0.007527853,3320.0,1,1,0,0,2.0
0,0.188119654,40,2,4658.0,0.0,9,1,1,0,0.0
0,0.00649244,66,0,0.24187066100000001,8210.0,11,0,2,0,0.0
0,0.9999998999999999,33,0,0.31441048,3434.0,8,0,1,0,1.0
1,0.962258161,63,0,0.383144318,17987.0,19,0,3,0,1.0
0,0.865118356,40,0,0.106556206,7000.0,6,0,0,0,0.0
0,0.22685656199999998,57,0,1.030492785,3672.0,7,0,2,0,0.0
0,0.5956662779999999,69,0,0.18971904899999997,6477.0,11,0,1,0,1.0
0,0.49137148,27,2,1.8811881190000002,100.0,2,0,0,0,0.0
0,0.108610611,45,0,0.015866116,4600.0,4,0,0,0,3.0
0,0.00594975,71,0,0.102859336,5210.0,11,0,1,0,0.0
0,0.036206839,45,1,0.378846795,9000.0,18,0,2,0,4.0
0,0.36169609399999997,45,0,0.59289966,9407.0,14,0,5,0,0.0
0,0.9999998999999999,63,0,0.90396287,2800.0,6,0,1,0,0.0
1,0.9999998999999999,33,2,0.45510723399999997,2750.0,5,2,0,0,2.0
0,0.08935692199999999,49,0,0.222525225,11000.0,10,0,2,0,3.0
0,0.9999998999999999,25,0,0.0,820.0,1,0,0,0,0.0
0,0.036842807000000005,78,0,380.0,0.0,3,0,0,0,0.0
0,0.0,87,0,755.0,,3,0,1,0,0.0
0,0.009331688000000001,55,0,0.095798736,8068.0,15,0,1,0,0.0
0,0.073071813,51,0,0.8960415829999999,2500.0,6,0,1,0,5.0
0,0.051732470999999995,65,0,0.579427876,11500.0,11,0,4,0,0.0
0,0.095720699,65,1,2225.0,,15,0,2,0,1.0
0,0.018100053,74,0,1.014227642,1475.0,15,0,1,0,0.0
0,0.20560985699999998,37,0,2836.0,,14,0,1,0,
0,0.075614165,82,0,0.13775258699999998,8115.0,11,0,1,0,0.0
0,0.21259580100000003,26,0,0.27973856199999997,764.0,3,0,0,0,0.0
0,0.42779744299999994,57,0,1.6972664219999998,2450.0,20,0,3,0,0.0
0,0.9634073190000001,44,2,4973.0,,8,0,3,2,0.0
0,0.9999998999999999,34,0,0.246076722,4587.0,5,0,1,0,1.0
0,0.57700489,41,0,4441.0,,8,0,2,0,0.0
0,0.033259423999999996,55,0,0.303585408,6386.0,4,0,2,0,1.0
0,0.108869732,57,0,0.502430743,12958.0,13,0,2,0,3.0
0,0.013147266000000001,81,0,355.0,,7,0,0,0,0.0
0,0.04475125,27,1,525.0,,2,0,0,0,
0,0.21586648,57,0,0.35353851,6400.0,8,0,1,0,2.0
0,0.8163237390000001,73,4,0.43090537799999995,2937.0,12,0,1,0,0.0
0,0.434674615,58,0,0.512279018,12500.0,28,0,2,0,3.0
0,0.195182925,39,1,0.169973442,6400.0,7,0,1,0,4.0
0,4.39e-05,41,0,925.0,,5,0,1,0,0.0
0,0.061897937,63,0,0.392168323,6843.0,4,0,2,0,0.0
0,0.042965234000000005,68,0,38.0,,3,0,0,0,0.0
0,0.9999998999999999,23,0,0.208657048,900.0,2,0,0,0,0.0
0,0.0,40,0,0.44957113299999996,3380.0,2,0,1,0,0.0
0,0.35692405200000005,54,0,0.703204047,4150.0,9,0,2,0,3.0
0,0.670582354,37,1,0.92575671,1750.0,8,0,1,0,2.0
0,0.020536084,61,0,0.065804935,5105.0,3,0,0,0,0.0
0,0.0692014,42,0,104.0,,9,0,0,0,0.0
0,0.08710085599999999,58,0,0.35798429299999995,9167.0,21,0,2,0,1.0
0,0.9999998999999999,36,0,0.191437606,4110.0,3,0,0,0,0.0
0,0.251590798,46,0,0.277066982,9300.0,10,0,2,0,1.0
0,0.78316172,33,1,0.276195075,2070.0,4,0,0,0,0.0
0,0.023823161000000002,63,0,0.099800019,10500.0,10,0,1,0,0.0
0,0.308487617,39,1,0.192076945,10500.0,30,0,2,0,0.0
0,1.000555401,28,0,0.392425039,1900.0,5,0,0,0,1.0
0,0.690514829,27,0,0.315275517,4300.0,8,2,0,0,0.0
0,0.007917225,78,0,1607.0,,15,0,1,0,0.0
0,0.048540543,55,1,0.215576215,5700.0,9,0,1,0,0.0
0,0.081885508,54,0,0.282292043,8306.0,16,0,3,0,0.0
0,0.172148852,61,1,0.841719427,3000.0,21,0,0,1,0.0
0,0.241610365,45,0,0.47770445899999997,5000.0,10,0,2,0,0.0
0,0.8115485090000001,29,0,0.158698418,5500.0,4,0,0,0,0.0
0,0.495520896,30,0,0.254904442,7900.0,11,0,0,0,0.0
0,0.7417082220000001,45,0,0.792872198,5218.0,19,0,1,0,1.0
0,0.069185444,74,0,0.10391264800000001,10989.0,7,0,1,0,0.0
0,0.34873615799999996,77,0,0.670940171,6083.0,22,0,1,0,0.0
0,0.113841545,57,0,0.264536463,9200.0,9,0,1,0,1.0
0,0.006399146999999999,60,0,0.0006662230000000001,1500.0,3,0,0,0,0.0
0,0.24831667,26,0,0.138643559,6000.0,5,0,0,0,1.0
0,0.727675493,49,0,0.451215524,9172.0,20,0,2,0,1.0
0,0.005031466,55,0,4456.0,,12,0,3,0,0.0
1,1.105665556,47,4,0.143044619,5333.0,25,0,0,3,2.0
0,1.0581689429999999,44,5,0.30550250100000004,10994.0,10,1,1,0,2.0
0,0.0,63,0,0.002663639,22900.0,5,0,0,0,0.0
0,0.9999998999999999,31,0,0.045349731,1300.0,2,0,0,0,1.0
1,0.9999998999999999,39,0,36.0,,0,3,0,0,0.0
0,0.082542453,66,0,69.0,,7,0,0,0,0.0
0,0.084138627,67,1,1295.0,,10,1,2,0,3.0
0,0.568847926,49,0,0.16330741199999999,6300.0,5,0,1,0,0.0
0,0.002091558,79,0,0.000607903,6579.0,8,0,0,0,0.0
0,0.23190327100000002,50,0,0.335812706,8200.0,10,0,1,0,0.0
0,0.14875246,35,0,1763.0,,9,0,1,0,3.0
0,0.000444435,48,0,1.115860517,4444.0,6,0,2,0,1.0
0,0.5871301489999999,67,0,0.765942778,2900.0,13,0,1,0,0.0
0,0.100290831,55,0,0.709235055,4666.0,23,0,2,0,1.0
0,0.23589222199999998,27,1,0.102787456,1721.0,5,0,0,0,0.0
0,0.615945795,52,0,0.546525559,5007.0,13,1,2,0,1.0
0,0.076190815,63,0,2511.0,,12,0,2,0,0.0
0,0.061198037000000004,40,0,0.41611677700000005,5000.0,6,0,1,0,0.0
0,0.49198107799999996,32,0,0.711734338,7166.0,12,0,2,0,1.0
0,0.069546252,44,0,0.079168333,2500.0,7,0,0,0,2.0
0,0.0075458140000000005,67,0,2140.0,,9,0,2,0,0.0
0,0.004423504,46,1,0.465566804,8000.0,11,0,4,0,2.0
0,0.680688579,38,1,0.24327927100000002,4500.0,11,0,0,0,3.0
0,0.022935277999999996,68,0,0.06163522,5564.0,5,0,0,0,1.0
0,0.513548645,50,0,154.0,,3,0,0,0,0.0
0,0.000156205,47,0,1464.0,,15,0,1,0,
0,0.150034322,68,0,0.152802571,2800.0,8,0,0,0,0.0
0,0.01035485,39,0,0.31583815,4324.0,8,0,1,0,3.0
0,1675.0,78,0,0.007141837,7000.0,1,0,0,0,1.0
0,0.722685482,54,2,6900.0,,14,0,3,0,1.0
0,0.0,62,1,0.588620251,5500.0,10,0,1,0,0.0
0,0.37878913200000003,65,0,0.422912104,10500.0,29,0,1,0,0.0
0,0.07100833,42,0,0.317584264,10116.0,9,0,2,0,0.0
0,0.12344773,63,0,0.072428648,7427.0,8,0,0,0,1.0
0,0.119967443,56,0,2179.0,,7,0,1,0,0.0
0,0.261542705,55,1,1578.0,,9,0,2,0,0.0
0,0.969515242,50,0,0.404129794,1694.0,7,0,0,0,1.0
0,0.044770149,38,0,0.20860473100000002,5833.0,5,0,2,0,0.0
0,0.883839787,48,0,0.254343207,8000.0,6,0,1,0,1.0
0,0.365357001,42,0,0.629173989,7965.0,11,0,2,0,3.0
0,0.7154503170000001,56,0,0.864970138,3850.0,7,0,1,0,0.0
0,0.141573625,38,0,0.632962011,3500.0,13,0,1,0,2.0
0,0.803361604,40,1,1.5513684209999998,4749.0,9,0,2,0,2.0
0,0.614914093,73,0,0.41260699100000003,12500.0,27,0,1,0,0.0
0,0.280571179,52,0,0.25491297,10685.0,13,2,2,0,3.0
0,0.008845028000000001,58,0,0.192464603,8333.0,7,0,1,0,0.0
0,0.602365666,68,0,4291.0,,11,0,1,0,0.0
1,0.047002588,59,0,0.452591235,6000.0,23,0,3,0,0.0
0,0.0,57,0,591.0,,9,0,0,0,0.0
0,0.15679372800000002,24,0,0.05193075900000001,2252.0,1,0,0,0,1.0
0,0.069438631,49,0,0.299699984,6332.0,2,0,1,0,1.0
0,0.40008938,43,1,0.161919831,3791.0,9,0,0,0,0.0
1,0.062211555999999994,61,1,1.649500384,1300.0,11,1,1,0,0.0
0,0.0029627440000000002,42,0,2400.0,,5,0,2,0,0.0
0,0.9999998999999999,32,0,17.0,,1,0,0,0,0.0
0,0.004461195,74,0,0.00039984,2500.0,1,0,0,0,0.0
0,0.0010140239999999999,41,0,0.18068847300000002,7000.0,14,0,2,0,3.0
0,0.016721913,37,0,0.522729021,13000.0,16,0,10,0,1.0
0,0.018458411,65,0,0.006206041,2416.0,8,0,0,0,0.0
0,0.271551178,51,1,0.582356149,7333.0,16,0,2,0,0.0
0,0.0038145320000000003,74,0,3737.0,0.0,12,0,2,0,0.0
0,0.358351717,37,0,0.467948718,3899.0,23,0,0,0,2.0
0,0.001151425,40,0,0.409248715,7200.0,16,0,3,0,2.0
0,0.0,57,0,0.505469846,3564.0,9,0,1,0,0.0
0,0.367420206,51,0,3098.0,,9,0,1,0,5.0
0,0.048439554,63,0,1075.0,0.0,10,0,2,0,0.0
1,0.010702718,32,1,71.0,,3,0,0,0,0.0
0,0.030241538,74,0,0.18627585300000002,7300.0,11,0,2,0,1.0
0,0.227811798,26,0,0.14396709300000002,4375.0,4,0,0,0,0.0
0,0.286745917,44,0,0.23403168100000002,5870.0,5,0,1,0,3.0
0,0.246250197,49,0,1389.0,,10,0,1,0,0.0
0,0.114263794,59,0,0.40025802299999996,6200.0,20,0,2,0,0.0
0,0.15720869199999998,57,0,0.46215367,3500.0,10,0,0,0,1.0
0,0.46666099299999997,61,3,0.272673803,8500.0,11,0,1,0,0.0
0,0.036802999999999995,87,0,15.0,,4,0,0,0,0.0
0,0.529879125,67,0,0.34523649100000003,14841.0,21,0,4,0,1.0
0,0.266365334,42,0,0.213439328,20000.0,15,0,3,0,4.0
0,0.9034193159999999,64,0,0.430682312,2300.0,4,0,2,0,0.0
0,0.011215913000000001,87,0,0.09783121199999999,4241.0,5,0,1,0,0.0
0,0.07386311599999999,68,1,0.020686088999999998,5800.0,6,0,0,0,0.0
0,0.0070672669999999995,38,0,0.10043172,4400.0,7,0,1,0,0.0
0,0.954124393,47,4,2366.0,,7,2,1,1,0.0
0,0.80182391,59,0,0.537386805,3864.0,6,0,1,0,0.0
0,0.05325280599999999,57,0,0.421182701,5664.0,16,0,2,0,2.0
0,0.9999998999999999,50,0,0.077568972,2500.0,3,0,0,1,0.0
0,0.6805727770000001,46,2,0.267624199,22000.0,7,0,3,0,3.0
0,0.146631137,66,0,0.275641026,4679.0,13,0,2,0,0.0
0,0.289826392,33,0,0.439778496,6500.0,10,0,2,0,2.0
0,0.020899478,88,0,0.242201248,6250.0,7,0,1,0,0.0
0,0.412729364,37,1,0.27450980399999997,2345.0,6,0,0,0,2.0
1,0.9999403379999999,46,2,0.73272536,5701.0,9,1,2,0,2.0
0,0.023599798999999998,70,0,358.0,,7,0,0,0,0.0
0,0.008964755,64,1,885.0,,9,0,1,0,2.0
0,0.074958636,51,0,749.0,,9,0,0,0,0.0
0,0.0015833070000000002,57,0,0.5471775289999999,7333.0,15,0,1,0,1.0
0,0.552108382,57,0,0.939034046,2525.0,11,0,1,0,0.0
0,0.226051597,47,0,3208.0,,12,0,1,0,1.0
0,0.910635093,59,0,0.366842319,7400.0,9,0,2,0,0.0
0,0.21592027800000002,67,0,0.344310401,9200.0,9,0,4,0,2.0
0,0.030262949,33,0,0.20850553300000002,7500.0,6,0,2,0,0.0
0,0.07188923700000001,63,0,2498.0,,6,0,2,1,0.0
0,0.02526783,45,0,0.39247921399999997,10583.0,14,0,3,0,1.0
0,0.871825635,34,0,0.111687638,7708.0,6,0,0,0,2.0
0,0.10090791699999999,65,0,0.23057694199999998,10000.0,9,0,0,0,1.0
0,0.446416236,73,0,0.486220472,6095.0,25,0,2,0,1.0
0,0.12569581,63,0,0.035301467999999996,3200.0,3,0,0,0,0.0
0,0.253458426,69,0,0.43898837,5416.0,10,0,1,0,0.0
0,0.0,62,0,2954.0,,10,0,2,0,0.0
0,0.21174877600000003,57,0,0.087719298,4388.0,4,0,0,0,0.0
0,0.9999998999999999,66,1,3.6614785989999996,770.0,4,0,1,0,0.0
0,0.002587541,76,0,0.0020168070000000002,2974.0,7,0,0,0,0.0
0,0.666747868,62,1,0.359380152,3032.0,13,0,0,0,0.0
0,0.005364444,59,0,6.0,,3,0,0,0,2.0
0,0.0,61,0,2507.0,,7,0,2,0,0.0
0,0.616111724,62,2,0.421674225,10583.0,17,0,2,0,0.0
0,0.017107747,48,0,0.355212355,6215.0,6,0,1,0,3.0
0,0.939890225,40,3,0.9246147440000001,2400.0,15,0,0,1,3.0
0,0.0,61,0,0.081113511,4166.0,11,0,0,0,0.0
0,0.9999998999999999,57,0,15.0,,0,1,0,0,0.0
0,0.43051731600000004,53,0,0.432989691,3200.0,6,1,1,1,0.0
0,0.323795683,59,0,0.40620768700000004,9600.0,19,0,3,0,2.0
0,0.005153767,65,0,0.231596991,10500.0,14,0,1,0,0.0
0,0.0,53,0,0.21913202899999998,3271.0,2,0,1,0,1.0
1,0.9999998999999999,59,3,0.27962006300000003,6000.0,2,1,2,1,0.0
0,0.048687220999999996,56,0,0.37103298100000004,6427.0,17,0,2,0,0.0
1,0.9242465879999999,44,1,3544.0,,11,0,1,0,1.0
0,0.9999998999999999,45,1,1.094979352,4600.0,3,4,0,0,1.0
0,0.031736664,50,0,0.665388828,1825.0,10,0,1,0,1.0
0,0.053686502000000004,61,0,1483.0,,8,0,1,0,0.0
0,0.094472926,63,0,0.296462771,5116.0,9,0,2,0,0.0
0,0.0,21,0,0.061290323,929.0,2,0,0,0,0.0
0,0.660377358,45,0,0.354609929,4370.0,6,0,1,0,1.0
0,0.9062837490000001,55,0,2205.0,,6,0,1,0,
0,0.0,57,0,903.0,,8,0,1,0,0.0
0,0.267885752,26,0,0.082882132,2400.0,3,0,0,0,0.0
1,0.9999998999999999,25,1,0.02082221,1872.0,0,0,0,0,0.0
0,0.28142254699999997,45,0,249.0,1.0,5,0,1,0,1.0
0,0.017128945,49,0,0.00104145,4800.0,3,0,0,0,0.0
0,0.894521336,59,0,0.62237034,4800.0,8,0,1,0,0.0
0,0.023730056,55,0,0.061024384,7750.0,15,0,1,0,4.0
0,0.389167582,53,0,0.697629415,4133.0,11,0,2,0,0.0
0,0.0,81,0,0.0,,3,0,0,0,0.0
0,1.074616922,27,0,0.13064133,2946.0,3,1,0,1,0.0
0,0.055710668,97,0,25.0,,6,0,0,1,0.0
0,0.001215236,90,0,1.0,,9,0,0,0,0.0
1,0.29642077,60,0,0.014440433,3600.0,4,0,0,0,0.0
0,0.099554235,46,0,0.18896220800000002,3333.0,4,0,0,0,4.0
1,0.035598648,50,0,0.17007251199999998,3033.0,10,0,0,0,0.0
0,0.029406118999999998,62,1,0.24673969699999998,3833.0,10,0,0,0,0.0
0,0.13707451699999998,51,1,3743.0,,8,0,1,0,0.0
0,0.154413179,41,1,2120.0,,5,0,1,0,0.0
0,0.005689271,55,0,0.273654527,16666.0,16,0,4,0,0.0
0,0.066932912,44,0,774.0,,4,0,0,0,0.0
0,0.014345746999999999,57,1,0.545314062,11000.0,13,0,3,0,1.0
0,0.0,68,0,810.0,,7,0,1,0,0.0
0,0.533875932,53,0,0.683985003,5600.0,17,0,1,0,2.0
0,0.022152271,85,0,0.394477698,5178.0,13,0,1,0,0.0
0,0.052147898,53,0,0.324711748,6417.0,12,0,1,0,0.0
0,0.346231012,41,0,0.513897221,5000.0,7,0,2,0,2.0
0,0.262782062,44,2,2044.0,,8,0,1,0,
0,0.229885057,77,0,60.0,,1,0,0,0,0.0
0,0.022665156000000002,78,0,9.0,,4,0,0,0,0.0
0,0.478043496,32,0,0.19165952600000002,3500.0,6,0,0,0,0.0
0,0.18509553399999998,42,0,0.404840359,8800.0,10,0,3,0,0.0
1,0.380227806,41,0,0.570040486,3704.0,9,0,0,0,0.0
0,0.595120644,47,0,1.042708185,7000.0,17,0,2,0,3.0
0,0.266784755,50,1,1924.0,,12,0,2,0,2.0
0,0.812319694,50,0,0.49614395899999997,3500.0,4,1,1,0,1.0
0,0.000491064,67,0,828.0,,11,0,1,0,0.0
0,0.0,81,0,0.215887598,3700.0,8,0,0,0,1.0
0,0.070216218,51,0,0.22894385,2991.0,8,0,1,0,0.0
0,0.265008894,55,0,3256.0,,15,0,1,0,0.0
0,0.0038140879999999998,65,0,4113.0,,9,0,1,0,0.0
0,0.8501990559999999,27,0,0.39440373100000004,1500.0,5,0,0,0,0.0
0,0.9999998999999999,48,2,1172.0,0.0,4,0,0,0,0.0
0,0.9762598920000001,57,1,0.292487861,3500.0,4,0,1,0,0.0
0,0.040165328,76,0,0.003794094,9751.0,9,0,0,0,0.0
0,0.026525312000000002,81,1,1.353022612,6500.0,22,0,7,0,0.0
0,0.402539541,64,0,0.292485376,6666.0,6,0,1,0,1.0
0,0.9999998999999999,68,0,80.0,,1,0,0,0,0.0
0,0.166899708,43,0,0.370684881,5416.0,7,0,1,0,2.0
0,0.460103349,34,0,0.719493477,2605.0,8,0,1,0,0.0
0,0.505157899,45,0,0.14296784199999998,7742.0,6,0,1,0,6.0
0,0.0,31,0,0.789454545,2749.0,9,0,2,0,0.0
0,0.9862361040000001,47,0,0.621913829,6196.0,8,0,1,0,0.0
0,0.079775199,45,0,1363.0,,11,0,1,0,0.0
0,0.022602826,65,0,0.139343033,6666.0,9,0,2,0,0.0
0,0.238464378,55,0,0.286327903,12338.0,12,0,1,0,2.0
0,0.17322806,44,0,1.445876933,28000.0,20,0,0,0,2.0
0,0.191137775,45,2,1.228532485,2200.0,11,0,1,0,2.0
0,0.598512728,47,0,0.307454678,12300.0,7,0,2,0,4.0
0,0.060991287000000005,48,1,0.246595266,7562.0,6,0,1,0,1.0
0,0.06699376900000001,61,0,2523.0,,10,0,2,0,1.0
0,0.818545449,37,0,0.378557145,6500.0,14,1,1,0,0.0
0,0.096976268,73,0,0.395356337,3100.0,7,0,1,0,0.0
0,0.340194576,48,0,0.274233479,5250.0,8,0,0,0,0.0
0,0.07679674,37,0,1750.0,,6,0,1,0,0.0
0,0.417330826,42,0,0.310244523,11000.0,7,0,2,0,2.0
0,0.9999998999999999,72,0,3801.0,,4,0,1,0,0.0
0,0.8758862140000001,68,0,0.471125668,5800.0,8,0,1,0,0.0
0,0.010749731,62,0,0.310169492,12389.0,18,0,3,0,1.0
0,0.634635675,39,0,0.384238465,7346.0,6,0,1,0,2.0
0,0.024480202000000003,48,0,64.0,,6,0,0,0,
0,0.9999998999999999,32,0,0.160946351,3000.0,0,0,0,0,1.0
0,0.9999998999999999,56,0,0.228380986,5700.0,2,0,1,0,0.0
0,0.113321304,70,2,0.37966866,10200.0,16,0,2,0,0.0
0,0.6996310920000001,43,0,0.158736772,12000.0,25,0,0,3,0.0
0,0.066345136,26,0,0.129472822,3660.0,5,0,0,0,0.0
0,0.075530816,51,0,1.81479014,1500.0,6,0,1,0,0.0
1,1.017379727,39,2,0.75369155,4875.0,17,0,1,0,1.0
0,0.00249975,40,1,0.024935577999999996,78000.0,14,0,1,0,0.0
0,0.02123915,44,0,0.265286378,5167.0,6,0,2,0,1.0
0,0.08773911599999999,47,0,0.25104154300000003,8400.0,5,0,1,0,0.0
0,0.371053897,43,0,0.440627041,7654.0,6,0,2,0,2.0
0,0.00407686,72,0,0.109154284,5450.0,8,0,1,0,0.0
0,0.009158425,61,0,0.252417795,4135.0,10,0,1,0,0.0
0,0.658185706,52,0,0.289260472,5800.0,7,0,0,0,1.0
0,0.040324885,33,0,0.06902130000000001,7417.0,8,0,0,0,0.0
0,0.004701675,82,0,835.0,,3,0,1,0,0.0
0,0.677117098,65,0,0.315877863,6549.0,13,0,0,0,0.0
0,0.24177619399999997,47,0,0.054744914000000006,9388.0,5,0,0,0,2.0
0,0.392105607,28,0,0.18036392699999998,5000.0,7,0,0,0,1.0
0,0.06341549,73,0,0.09422644300000001,4000.0,5,0,0,0,1.0
1,0.8492714579999999,23,0,0.077990825,8500.0,12,0,0,0,0.0
0,0.095835454,65,0,0.357952273,7500.0,9,0,1,0,0.0
0,0.0779961,65,0,0.226310948,25000.0,7,0,2,0,0.0
0,0.9999998999999999,46,0,0.074493792,12000.0,2,0,1,0,3.0
1,0.72533681,30,0,260.0,,8,0,0,0,2.0
0,0.146942653,65,0,88.0,,2,0,0,0,0.0
0,0.36533700799999996,41,2,0.324697755,11000.0,8,0,1,0,3.0
0,0.28540565,64,0,0.816485226,4500.0,8,0,2,0,0.0
1,0.0,27,1,0.11386386400000001,3995.0,3,0,0,0,2.0
0,0.707292707,26,0,0.10515793699999999,2500.0,5,0,0,0,1.0
0,0.21381724100000002,58,0,0.40257895299999996,9150.0,11,0,3,0,1.0
0,2231.0,51,2,1.805548613,4000.0,12,0,5,0,0.0
1,1.144038594,39,4,3899.0,,7,1,2,2,0.0
0,0.24174196399999998,49,0,0.296736261,8333.0,5,0,2,0,2.0
0,0.004288762,41,0,0.34666509799999995,8500.0,16,0,2,0,1.0
0,0.936669305,41,1,0.189436331,7326.0,7,0,0,0,1.0
0,0.18933463399999997,48,0,0.359389987,10425.0,16,0,2,0,3.0
0,0.048493613,64,0,0.24900187399999998,12272.0,8,0,2,0,0.0
0,0.373470387,27,0,0.24876499600000002,2833.0,6,0,0,0,0.0
0,0.592508176,65,0,0.353938445,3833.0,10,0,2,0,0.0
0,0.004641154000000001,41,4,0.258999918,12138.0,11,0,2,1,2.0
0,0.220672459,81,0,0.10341872199999999,10500.0,19,0,1,0,0.0
0,0.042363387,34,0,0.37331334299999996,2000.0,3,0,0,0,0.0
